-1.01	0.04	0.28
-1.01	0.04	0.28
-1.01	0.03	0.29
-1.02	0.02	0.29
-1.03	0.00	0.28
-1.04	-0.02	0.25
-1.05	-0.06	0.23
-1.05	-0.06	0.22
-1.08	-0.02	0.22
-1.10	0.04	0.23
-1.13	0.08	0.26
-1.18	0.09	0.30
-1.23	0.08	0.31
-1.29	0.07	0.31
-1.33	0.05	0.30
-1.35	-0.01	0.28
-1.35	-0.06	0.26
-1.34	-0.08	0.25
-1.33	-0.09	0.27
-1.31	-0.14	0.32
-1.30	-0.26	0.36
-1.27	-0.46	0.35
-1.25	-0.69	0.27
-1.24	-0.92	0.11
-1.22	-1.10	-0.05
-1.20	-1.22	-0.17
-1.19	-1.30	-0.24
-1.20	-1.47	-0.25
-1.29	-1.87	-0.23
-1.46	-2.44	-0.19
-1.55	-2.89	-0.08
-1.42	-3.08	0.20
-1.12	-3.03	0.55
-0.75	-2.79	0.77
-0.37	-2.44	0.70
0.07	-2.02	0.39
0.52	-1.48	-0.03
0.84	-0.52	-0.52
1.10	0.73	-0.86
1.54	1.81	-0.75
2.15	2.49	-0.31
2.55	2.87	0.22
2.41	3.33	0.61
1.76	3.81	1.18
0.93	4.00	1.53
-0.10	4.00	0.24
-1.16	4.00	-1.97
-1.54	3.95	-3.10
-1.13	3.52	-2.91
-0.42	2.63	-2.16
0.15	1.80	-1.45
0.44	1.27	-1.02
0.50	0.92	-0.82
0.43	0.71	-0.73
0.37	0.61	-0.65
0.28	0.55	-0.60
0.13	0.62	-0.56
0.04	0.71	-0.41
-0.01	0.63	-0.18
-0.09	0.40	0.07
-0.26	0.19	0.18
-0.44	0.08	0.04
-0.55	-0.02	-0.23
-0.62	-0.12	-0.49
-0.69	-0.12	-0.63
-0.77	-0.06	-0.63
-0.85	-0.01	-0.52
-0.87	0.02	-0.36
-0.80	-0.02	-0.18
-0.67	-0.21	-0.06
-0.59	-0.44	-0.05
-0.55	-0.53	-0.15
-0.56	-0.54	-0.28
-0.60	-0.59	-0.24
-0.60	-0.75	0.02
-0.58	-0.96	0.32
-0.62	-1.08	0.49
-0.78	-1.08	0.42
-0.98	-1.05	0.21
-1.11	-1.05	0.05
-1.15	-1.08	-0.02
-1.18	-1.05	-0.04
-1.24	-0.89	-0.01
-1.30	-0.67	0.12
-1.30	-0.47	0.28
-1.28	-0.36	0.39
-1.26	-0.29	0.43
-1.24	-0.24	0.43
-1.23	-0.21	0.41
-1.21	-0.16	0.42
-1.18	-0.12	0.46
-1.15	-0.11	0.47
-1.10	-0.15	0.46
-1.04	-0.20	0.44
-1.00	-0.24	0.39
-0.99	-0.21	0.34
-1.01	-0.13	0.29
-1.03	-0.09	0.26
-1.06	-0.08	0.27
-1.08	-0.08	0.29
-1.09	-0.10	0.32
-1.07	-0.14	0.35
-1.03	-0.17	0.38
-0.99	-0.15	0.39
-0.96	-0.12	0.38
-0.93	-0.12	0.33
-0.91	-0.14	0.26
-0.90	-0.16	0.21
-0.93	-0.14	0.17
-0.97	-0.08	0.16
-1.01	-0.02	0.19
-1.03	0.00	0.22
-1.02	-0.02	0.27
-1.00	-0.07	0.32
-0.97	-0.09	0.34
-0.95	-0.09	0.35
-0.92	-0.11	0.35
-0.90	-0.13	0.31
-0.90	-0.09	0.26
-0.91	-0.07	0.22
-0.93	-0.07	0.21
-0.96	-0.04	0.25
-0.99	-0.02	0.29
-1.00	-0.03	0.32
-1.00	-0.04	0.33
-1.00	-0.04	0.32
-0.99	-0.04	0.29
-0.98	-0.03	0.26
-0.97	-0.03	0.26
-0.95	-0.04	0.26
-0.92	-0.09	0.27
-0.90	-0.11	0.28
-0.90	-0.11	0.30
-0.92	-0.08	0.31
-0.93	-0.07	0.32
-0.94	-0.07	0.32
-0.95	-0.07	0.31
-0.95	-0.08	0.31
-0.95	-0.09	0.32
-0.94	-0.09	0.33
-0.93	-0.09	0.32
-0.93	-0.08	0.31
-0.93	-0.07	0.31
-0.92	-0.08	0.31
-0.92	-0.09	0.32
-0.94	-0.08	0.32
-0.95	-0.05	0.33
-0.95	-0.04	0.34
-0.94	-0.05	0.32
-0.94	-0.07	0.30
-0.94	-0.07	0.28
-0.94	-0.06	0.27
-0.94	-0.06	0.25
