-0.78	0.32	0.55
-0.78	0.31	0.57
-0.78	0.31	0.58
-0.79	0.30	0.61
-0.81	0.29	0.62
-0.82	0.31	0.63
-0.84	0.34	0.62
-0.85	0.35	0.59
-0.86	0.34	0.55
-0.86	0.33	0.52
-0.86	0.32	0.51
-0.87	0.31	0.53
-0.93	0.25	0.57
-1.05	0.17	0.61
-1.24	0.15	0.63
-1.46	0.16	0.65
-1.65	0.21	0.71
-1.79	0.32	0.87
-1.89	0.53	1.13
-1.98	0.85	1.45
-2.03	1.17	1.83
-2.00	1.38	2.15
-1.94	1.41	2.08
-1.86	1.36	1.47
-1.79	1.29	0.61
-1.68	1.17	-0.10
-1.50	1.04	-0.44
-1.27	0.85	-0.47
-1.01	0.58	-0.36
-0.75	0.27	-0.34
-0.56	-0.06	-0.47
-0.41	-0.49	-0.76
-0.29	-0.95	-1.12
-0.22	-1.26	-1.38
-0.15	-1.36	-1.47
-0.06	-1.31	-1.43
0.04	-1.23	-1.29
0.11	-1.16	-1.15
0.17	-1.02	-1.06
0.21	-0.70	-0.96
0.28	-0.18	-0.80
0.34	0.58	-0.46
0.30	1.61	0.25
0.01	2.91	1.66
-0.55	3.81	3.28
-0.98	4.00	3.89
-0.92	4.00	3.25
-0.53	3.94	2.17
-0.17	3.50	1.39
0.20	2.59	0.93
0.64	1.36	0.46
1.05	-0.15	-0.28
1.40	-1.99	-1.24
1.66	-3.52	-2.38
1.61	-4.00	-3.18
1.39	-4.00	-3.15
1.27	-4.00	-2.58
1.23	-4.00	-2.08
1.20	-4.00	-1.89
1.14	-3.66	-2.01
1.13	-2.65	-2.09
1.24	-1.30	-1.65
1.28	0.38	-0.47
0.94	2.53	1.51
0.11	3.84	3.35
-0.80	4.00	3.99
-1.28	4.00	3.72
-1.32	4.00	2.89
-1.03	4.00	2.10
-0.40	3.59	1.64
0.36	1.97	0.96
0.94	-0.37	-0.40
1.26	-2.51	-2.20
1.46	-3.77	-3.54
1.40	-4.00	-3.66
1.19	-4.00	-2.91
1.11	-4.00	-2.23
1.21	-4.00	-2.02
1.29	-3.95	-2.03
1.26	-3.11	-1.90
1.19	-1.20	-1.29
0.96	1.10	-0.08
0.41	3.11	1.46
-0.37	3.97	2.61
-0.99	4.00	2.92
-1.30	4.00	2.63
-1.31	4.00	2.23
-1.08	3.95	1.91
-0.77	3.42	1.55
-0.41	2.30	1.04
-0.01	1.05	0.29
0.33	-0.24	-0.80
0.56	-1.65	-2.02
0.61	-2.81	-2.93
0.55	-3.40	-3.15
0.52	-3.58	-2.65
0.50	-3.57	-1.83
0.46	-3.38	-1.14
0.41	-2.94	-0.69
0.33	-2.29	-0.39
0.21	-1.53	-0.15
0.11	-0.84	0.12
0.00	-0.27	0.42
-0.12	0.20	0.67
-0.23	0.45	0.91
-0.27	0.42	1.14
-0.27	0.28	1.25
-0.28	0.21	1.15
-0.37	0.19	0.85
-0.50	0.16	0.51
-0.60	0.09	0.32
-0.68	-0.02	0.29
-0.70	-0.11	0.36
-0.65	-0.18	0.42
-0.61	-0.18	0.47
-0.61	-0.13	0.46
-0.64	-0.07	0.41
-0.70	-0.01	0.39
-0.82	0.07	0.40
-0.92	0.13	0.40
-0.98	0.19	0.38
-1.01	0.19	0.32
-1.02	0.14	0.29
-1.02	0.10	0.30
-1.01	0.13	0.37
-1.02	0.18	0.47
-1.04	0.26	0.52
-1.07	0.36	0.47
-1.16	0.44	0.39
-1.26	0.53	0.34
-1.27	0.58	0.40
-1.25	0.55	0.51
-1.19	0.47	0.66
-1.12	0.35	0.83
-1.07	0.26	1.00
-1.05	0.27	1.14
-1.07	0.34	1.20
-1.13	0.45	1.20
-1.19	0.57	1.12
-1.24	0.65	1.03
-1.25	0.66	0.98
-1.22	0.63	0.98
-1.17	0.55	1.01
-1.10	0.46	1.05
-1.02	0.38	1.08
-0.95	0.30	1.08
-0.90	0.23	1.01
-0.87	0.24	0.86
-0.87	0.31	0.69
-0.91	0.38	0.56
-0.92	0.45	0.53
-0.91	0.54	0.59
-0.89	0.60	0.66
-0.86	0.56	0.70
-0.82	0.49	0.72
-0.79	0.45	0.73
-0.77	0.43	0.71
-0.77	0.42	0.65
-0.78	0.44	0.60
-0.78	0.46	0.57
-0.78	0.47	0.54
-0.78	0.49	0.53
-0.77	0.50	0.54
-0.75	0.49	0.54
-0.74	0.46	0.55
-0.71	0.42	0.56
-0.69	0.38	0.56
-0.69	0.36	0.57
-0.68	0.34	0.57
-0.66	0.30	0.57
-0.66	0.28	0.55
-0.67	0.30	0.53
-0.68	0.31	0.54
-0.68	0.31	0.55
-0.69	0.32	0.56
-0.69	0.32	0.58
-0.68	0.29	0.60
-0.68	0.29	0.61
-0.68	0.29	0.63
-0.67	0.28	0.63
-0.67	0.26	0.62
-0.67	0.26	0.60
-0.68	0.27	0.59
-0.68	0.27	0.59
-0.69	0.32	0.59
-0.71	0.39	0.61
-0.72	0.40	0.63
-0.71	0.37	0.65
-0.71	0.37	0.67
