-2.12	1.07	1.47
-2.30	1.59	1.52
-2.48	1.98	1.09
-2.52	2.13	0.46
-2.24	2.21	0.16
-1.90	2.01	0.08
-1.66	1.48	-0.10
-1.41	1.03	-0.34
-1.16	0.78	-0.57
-0.96	0.60	-0.75
-0.76	0.38	-0.92
-0.57	0.03	-1.10
-0.39	-0.42	-1.32
-0.23	-0.83	-1.59
-0.07	-1.13	-1.76
0.09	-1.29	-1.67
0.20	-1.40	-1.48
0.23	-1.39	-1.36
0.25	-1.24	-1.34
0.32	-1.03	-1.32
0.43	-0.80	-1.20
0.58	-0.50	-0.98
0.70	-0.05	-0.69
0.70	0.72	-0.32
0.52	2.01	0.28
0.04	3.39	1.29
-0.75	3.98	2.54
-1.37	4.00	3.20
-1.35	4.00	2.87
-0.84	4.00	2.07
-0.22	3.93	1.32
0.38	3.25	0.90
0.94	1.82	0.57
1.35	0.15	-0.14
1.56	-1.66	-1.12
1.71	-3.27	-2.10
1.80	-3.97	-2.76
1.80	-4.00	-2.79
1.78	-4.00	-2.23
1.71	-4.00	-1.48
1.64	-4.00	-0.89
1.58	-4.00	-0.65
1.48	-3.68	-0.75
1.34	-2.73	-0.93
1.25	-1.43	-0.88
1.16	0.10	-0.46
0.79	2.06	0.50
0.02	3.58	1.88
-0.89	4.00	2.82
-1.53	4.00	2.51
-1.78	4.00	1.53
-1.70	4.00	0.97
-1.35	4.00	0.98
-0.81	3.74	1.11
-0.24	2.91	1.12
0.31	1.77	0.76
0.87	0.49	-0.06
1.49	-1.24	-1.18
2.05	-3.09	-2.49
2.24	-3.97	-3.58
2.12	-4.00	-3.71
2.01	-4.00	-2.86
1.97	-4.00	-1.80
1.92	-4.00	-1.12
1.79	-3.94	-0.87
1.57	-3.29	-0.84
1.36	-1.95	-0.85
1.16	-0.65	-0.78
1.02	0.27	-0.49
0.92	1.00	0.16
0.77	1.77	1.14
0.51	2.53	2.09
0.16	3.17	2.68
-0.22	3.57	2.75
-0.49	3.61	2.47
-0.57	3.24	2.24
-0.50	2.56	2.17
-0.38	1.78	2.10
-0.27	1.12	1.89
-0.19	0.65	1.54
-0.17	0.37	1.09
-0.18	0.20	0.58
-0.23	0.13	0.12
-0.35	0.15	-0.28
-0.49	0.21	-0.54
-0.63	0.25	-0.67
-0.72	0.25	-0.72
-0.79	0.18	-0.67
-0.85	0.04	-0.49
-0.91	-0.07	-0.27
-0.98	-0.01	-0.11
-1.08	0.21	-0.09
-1.18	0.41	-0.20
-1.23	0.45	-0.30
-1.27	0.43	-0.34
-1.31	0.42	-0.37
-1.35	0.36	-0.30
-1.38	0.29	-0.10
-1.40	0.33	0.15
-1.40	0.44	0.32
-1.39	0.53	0.41
-1.36	0.55	0.44
-1.32	0.50	0.40
-1.28	0.39	0.33
-1.24	0.28	0.28
-1.21	0.20	0.29
-1.20	0.17	0.38
-1.20	0.23	0.51
-1.18	0.30	0.66
-1.13	0.33	0.81
-1.08	0.34	0.93
-1.08	0.33	0.95
-1.07	0.31	0.94
-1.07	0.29	0.92
-1.07	0.30	0.91
-1.06	0.29	0.86
-1.05	0.30	0.79
-1.04	0.35	0.71
-1.03	0.40	0.65
-1.00	0.41	0.62
-0.96	0.36	0.59
-0.92	0.31	0.55
-0.89	0.30	0.56
-0.86	0.30	0.66
-0.83	0.31	0.76
-0.82	0.35	0.81
-0.82	0.40	0.84
-0.83	0.47	0.83
-0.84	0.50	0.77
-0.84	0.47	0.68
-0.84	0.41	0.61
-0.82	0.35	0.57
-0.80	0.30	0.57
-0.77	0.27	0.61
-0.74	0.24	0.66
-0.73	0.23	0.69
-0.72	0.24	0.69
-0.72	0.26	0.68
-0.73	0.31	0.65
-0.74	0.35	0.63
-0.74	0.34	0.60
-0.74	0.31	0.56
-0.74	0.30	0.54
-0.73	0.29	0.57
-0.72	0.26	0.60
-0.71	0.23	0.63
-0.70	0.21	0.64
-0.70	0.21	0.63
-0.72	0.23	0.60
-0.73	0.25	0.56
-0.75	0.28	0.54
-0.76	0.31	0.54
-0.77	0.32	0.54
-0.77	0.32	0.57
-0.75	0.33	0.63
-0.74	0.33	0.68
-0.74	0.31	0.70
-0.74	0.29	0.68
-0.74	0.28	0.64
-0.74	0.27	0.61
-0.75	0.29	0.59
-0.75	0.29	0.57
