-0.90	0.42	0.27
-0.89	0.41	0.28
-0.88	0.40	0.28
-0.88	0.40	0.26
-0.87	0.39	0.26
-0.86	0.38	0.28
-0.86	0.36	0.27
-0.86	0.34	0.25
-0.86	0.32	0.24
-0.86	0.31	0.23
-0.87	0.33	0.22
-0.87	0.37	0.24
-0.86	0.40	0.27
-0.87	0.42	0.30
-0.86	0.43	0.32
-0.86	0.41	0.34
-0.88	0.38	0.30
-0.90	0.36	0.24
-0.90	0.35	0.23
-0.92	0.36	0.24
-0.93	0.40	0.25
-0.91	0.46	0.30
-0.89	0.49	0.38
-0.92	0.42	0.37
-0.99	0.30	0.33
-1.08	0.14	0.32
-1.07	0.20	0.37
-1.00	0.38	0.49
-1.06	0.36	0.55
-1.23	0.21	0.58
-1.31	0.26	0.52
-1.29	0.68	0.45
-1.37	1.09	0.44
-1.61	1.18	0.45
-1.90	1.05	0.49
-2.06	0.97	0.39
-2.14	0.93	0.05
-2.23	0.80	-0.45
-2.26	0.64	-0.91
-2.17	0.48	-1.17
-2.01	0.34	-1.20
-1.83	0.27	-1.12
-1.62	0.23	-1.02
-1.44	0.10	-0.99
-1.20	-0.07	-1.01
-1.02	-0.22	-1.09
-0.95	-0.28	-1.23
-0.73	-0.24	-1.26
-0.50	-0.24	-1.20
-0.28	-0.18	-1.06
-0.00	-0.04	-0.82
0.26	0.09	-0.45
0.49	0.30	0.05
0.63	0.70	0.62
0.70	1.37	1.36
0.63	2.34	2.10
0.34	3.40	2.49
-0.04	3.95	2.62
-0.21	4.00	2.65
-0.07	4.00	2.58
0.23	3.99	2.16
0.55	3.71	1.37
0.84	2.99	0.58
1.16	1.85	-0.07
1.38	0.31	-0.88
1.58	-1.52	-1.78
1.80	-3.25	-2.55
1.85	-3.99	-3.14
1.66	-4.00	-3.25
1.41	-4.00	-2.70
1.33	-4.00	-1.88
1.36	-4.00	-1.29
1.38	-4.00	-1.14
1.39	-3.60	-1.29
1.40	-2.53	-1.58
1.48	-1.30	-1.78
1.75	-0.18	-1.55
2.08	1.22	-0.75
2.09	2.96	0.85
1.43	3.93	2.86
0.31	4.00	3.90
-0.55	4.00	3.67
-0.72	4.00	2.95
-0.37	4.00	2.40
0.18	4.00	1.96
0.74	3.64	1.21
1.26	2.35	0.45
1.69	0.47	-0.50
2.02	-1.75	-1.98
2.17	-3.50	-3.37
2.02	-4.00	-3.89
1.69	-4.00	-3.36
1.48	-4.00	-2.36
1.43	-4.00	-1.50
1.42	-4.00	-1.08
1.42	-3.91	-1.05
1.35	-3.03	-1.20
1.15	-1.35	-1.46
0.98	0.07	-1.48
0.98	0.98	-0.98
1.09	1.75	0.11
1.14	2.49	1.48
1.04	3.05	2.64
0.78	3.34	3.23
0.51	3.32	3.16
0.36	3.01	2.81
0.25	2.43	2.41
0.13	1.75	2.02
0.04	1.19	1.74
-0.01	0.71	1.49
-0.05	0.27	1.25
-0.10	-0.02	1.02
-0.16	-0.13	0.70
-0.26	-0.18	0.35
-0.40	-0.15	0.12
-0.58	0.01	-0.02
-0.74	0.20	-0.10
-0.86	0.24	-0.12
-0.88	0.18	-0.15
-0.88	0.12	-0.19
-0.94	0.05	-0.14
-1.01	0.02	-0.04
-1.07	0.10	0.03
-1.02	0.44	0.08
-0.95	0.64	0.11
-1.08	0.39	0.06
-1.31	0.15	-0.11
-1.39	0.23	-0.29
-1.27	0.40	-0.42
-1.11	0.41	-0.47
-1.14	0.29	-0.31
-1.26	0.07	-0.01
-1.27	-0.28	0.32
-1.26	-0.00	0.11
-1.33	0.46	-0.44
-1.35	0.44	-0.59
-1.29	0.38	-0.53
-1.25	0.30	-0.39
-1.24	0.30	-0.09
-1.30	0.39	0.18
-1.40	0.50	0.25
-1.47	0.56	0.24
-1.45	0.53	0.29
-1.41	0.45	0.31
-1.37	0.41	0.24
-1.32	0.43	0.19
-1.29	0.43	0.17
-1.25	0.44	0.17
-1.18	0.44	0.19
-1.11	0.42	0.22
-1.04	0.40	0.26
-0.99	0.39	0.32
-0.95	0.41	0.41
-0.93	0.44	0.47
-0.92	0.45	0.47
-0.92	0.43	0.44
-0.90	0.39	0.41
-0.90	0.36	0.38
-0.91	0.35	0.34
-0.92	0.36	0.31
-0.93	0.37	0.27
-0.93	0.37	0.25
-0.94	0.38	0.24
-0.93	0.38	0.24
-0.93	0.38	0.22
-0.94	0.39	0.19
-0.93	0.40	0.16
-0.93	0.41	0.17
-0.93	0.41	0.20
-0.92	0.39	0.23
-0.91	0.38	0.26
-0.90	0.38	0.28
-0.89	0.38	0.28
-0.88	0.38	0.30
-0.87	0.36	0.31
-0.86	0.35	0.29
-0.86	0.35	0.26
-0.86	0.35	0.24
-0.86	0.34	0.26
-0.86	0.34	0.29
-0.87	0.34	0.29
-0.88	0.35	0.29
-0.88	0.36	0.29
-0.87	0.36	0.29
-0.87	0.35	0.28
-0.87	0.36	0.26
-0.88	0.41	0.25
-0.89	0.47	0.26
