-0.99	0.35	0.79
-1.13	0.42	0.88
-1.30	0.45	0.98
-1.45	0.46	1.17
-1.59	0.51	1.44
-1.74	0.69	1.63
-1.87	0.99	1.60
-2.02	1.35	1.36
-2.18	1.62	0.97
-2.29	1.71	0.55
-2.30	1.63	0.23
-2.20	1.47	0.11
-2.05	1.29	0.00
-1.87	1.14	-0.20
-1.66	0.94	-0.44
-1.45	0.68	-0.73
-1.23	0.38	-1.05
-0.98	0.01	-1.33
-0.78	-0.42	-1.58
-0.63	-0.71	-1.80
-0.49	-0.81	-1.97
-0.34	-0.80	-2.02
-0.16	-0.76	-1.93
0.03	-0.71	-1.76
0.22	-0.62	-1.59
0.43	-0.45	-1.37
0.69	-0.22	-1.08
1.01	0.13	-0.60
1.26	0.93	0.23
1.21	2.49	1.51
0.53	3.74	3.04
-0.50	4.00	3.91
-0.79	4.00	4.00
-0.19	4.00	3.83
0.45	4.00	2.94
0.94	3.80	1.64
1.55	2.68	0.63
2.15	0.57	-0.47
2.53	-1.91	-1.95
2.69	-3.60	-3.34
2.53	-4.00	-3.91
2.17	-4.00	-3.58
1.94	-4.00	-2.92
1.87	-4.00	-2.48
1.86	-4.00	-2.29
1.87	-3.91	-2.16
1.88	-3.01	-1.97
1.91	-1.13	-1.42
1.79	1.28	-0.25
1.10	3.30	1.79
-0.11	3.99	3.54
-1.08	4.00	4.00
-1.40	4.00	3.51
-1.28	4.00	2.50
-0.81	4.00	1.82
-0.12	3.61	1.49
0.56	2.30	0.93
1.05	0.56	-0.21
1.45	-1.24	-1.75
1.92	-3.09	-3.19
2.09	-3.98	-3.91
1.86	-4.00	-3.73
1.70	-4.00	-3.00
1.71	-4.00	-2.33
1.74	-4.00	-2.02
1.76	-3.82	-1.79
1.69	-2.78	-1.52
1.56	-1.13	-1.06
1.42	0.35	-0.19
1.18	1.70	0.93
0.77	2.99	2.00
0.25	3.81	2.77
-0.23	4.00	3.00
-0.63	4.00	2.74
-0.88	3.99	2.36
-0.85	3.62	2.15
-0.65	2.72	1.98
-0.47	1.72	1.63
-0.36	0.99	1.11
-0.28	0.55	0.46
-0.25	0.31	-0.27
-0.26	0.07	-0.94
-0.27	-0.28	-1.47
-0.35	-0.62	-1.83
-0.47	-0.84	-1.94
-0.58	-0.93	-1.81
-0.63	-0.91	-1.54
-0.61	-0.87	-1.18
-0.60	-0.81	-0.83
-0.62	-0.76	-0.56
-0.66	-0.71	-0.29
-0.73	-0.55	-0.20
-0.82	-0.30	-0.30
-0.90	-0.07	-0.41
-0.97	0.11	-0.52
-1.02	0.18	-0.66
-1.00	0.14	-0.72
-0.94	0.01	-0.64
-0.87	-0.16	-0.43
-0.82	-0.31	-0.10
-0.82	-0.35	0.20
-0.86	-0.27	0.34
-0.93	-0.13	0.33
-0.98	0.04	0.24
-1.02	0.21	0.16
-1.03	0.29	0.11
-1.03	0.25	0.09
-0.98	0.13	0.14
-0.93	-0.02	0.30
-0.94	-0.08	0.56
-1.00	0.02	0.85
-1.06	0.18	1.06
-1.14	0.36	1.10
-1.22	0.46	1.01
-1.25	0.49	0.89
-1.26	0.49	0.80
-1.25	0.44	0.75
-1.21	0.35	0.72
-1.17	0.27	0.71
-1.15	0.29	0.69
-1.12	0.40	0.71
-1.09	0.47	0.77
-1.05	0.48	0.85
-0.99	0.44	0.92
-0.93	0.38	0.94
-0.88	0.30	0.91
-0.86	0.24	0.85
-0.86	0.23	0.78
-0.88	0.28	0.74
-0.90	0.33	0.74
-0.90	0.35	0.74
-0.90	0.35	0.75
-0.90	0.35	0.75
-0.88	0.34	0.74
-0.87	0.33	0.73
-0.86	0.34	0.74
-0.84	0.36	0.75
-0.82	0.32	0.76
-0.80	0.27	0.74
-0.79	0.26	0.72
-0.79	0.28	0.70
-0.80	0.30	0.68
-0.80	0.32	0.66
-0.81	0.34	0.63
-0.80	0.36	0.63
-0.79	0.35	0.63
-0.77	0.33	0.62
-0.75	0.32	0.60
-0.73	0.28	0.59
-0.72	0.27	0.57
-0.71	0.27	0.55
-0.72	0.28	0.52
-0.72	0.30	0.49
-0.73	0.34	0.48
-0.74	0.37	0.49
-0.74	0.37	0.51
-0.73	0.35	0.55
-0.72	0.33	0.59
