-2.41	1.69	0.79
-2.28	1.82	0.49
-1.99	1.90	0.55
-1.81	1.71	0.51
-1.66	1.41	0.34
-1.45	1.25	0.10
-1.23	1.18	-0.15
-1.05	0.93	-0.42
-0.90	0.50	-0.55
-0.76	0.11	-0.58
-0.65	-0.16	-0.77
-0.60	-0.36	-1.11
-0.53	-0.54	-1.35
-0.41	-0.73	-1.31
-0.27	-0.90	-1.14
-0.13	-1.01	-0.95
-0.06	-1.06	-0.78
-0.03	-1.02	-0.69
0.02	-0.92	-0.66
0.11	-0.78	-0.63
0.23	-0.54	-0.57
0.38	-0.17	-0.28
0.47	0.55	0.34
0.34	1.92	1.07
-0.24	3.38	1.70
-1.03	3.99	1.94
-1.41	4.00	1.79
-1.24	4.00	1.63
-0.83	4.00	1.32
-0.33	3.88	0.78
0.27	3.04	0.24
0.83	1.43	-0.30
1.22	-0.44	-0.94
1.48	-2.44	-1.58
1.69	-3.72	-2.10
1.84	-4.00	-2.25
1.75	-4.00	-1.97
1.53	-4.00	-1.43
1.37	-4.00	-0.99
1.20	-4.00	-0.90
1.09	-3.86	-0.99
1.00	-3.22	-1.09
0.93	-2.21	-1.12
0.89	-1.20	-0.95
0.91	-0.24	-0.56
0.87	0.85	0.02
0.60	2.32	0.92
-0.05	3.60	1.97
-0.92	4.00	2.32
-1.50	4.00	1.75
-1.60	4.00	1.13
-1.42	4.00	0.97
-1.05	4.00	1.02
-0.52	3.65	0.98
0.01	2.62	0.76
0.50	1.30	0.39
0.92	-0.04	-0.32
1.26	-1.59	-1.36
1.58	-3.17	-2.46
1.69	-3.96	-3.29
1.55	-4.00	-3.38
1.41	-4.00	-2.75
1.28	-4.00	-1.96
1.17	-4.00	-1.39
1.08	-3.71	-1.05
0.95	-2.93	-0.82
0.82	-1.94	-0.60
0.69	-0.99	-0.41
0.57	-0.16	-0.19
0.49	0.49	0.17
0.41	1.10	0.75
0.27	1.63	1.45
0.09	1.97	2.01
-0.08	2.15	2.31
-0.20	2.14	2.43
-0.24	1.93	2.49
-0.24	1.58	2.43
-0.24	1.20	2.20
-0.25	0.78	1.81
-0.26	0.33	1.30
-0.27	-0.02	0.91
-0.31	-0.20	0.65
-0.39	-0.19	0.47
-0.51	-0.06	0.30
-0.65	0.09	0.13
-0.75	0.18	0.01
-0.78	0.21	-0.05
-0.77	0.18	-0.07
-0.79	0.18	-0.04
-0.85	0.25	0.03
-0.92	0.33	0.05
-1.02	0.29	0.08
-1.09	0.25	0.16
-1.11	0.31	0.19
-1.12	0.35	0.15
-1.11	0.32	0.15
-1.07	0.30	0.17
-1.08	0.38	0.18
-1.14	0.56	0.24
-1.20	0.76	0.33
-1.16	0.99	0.44
-1.24	0.91	0.47
-1.38	0.57	0.35
-1.40	0.30	0.16
-1.39	0.06	0.02
-1.35	-0.12	0.05
-1.27	-0.10	0.32
-1.16	0.13	0.75
-1.12	0.34	1.08
-1.12	0.41	1.20
-1.13	0.37	1.18
-1.13	0.31	1.08
-1.13	0.27	0.97
-1.15	0.30	0.85
-1.16	0.35	0.75
-1.15	0.35	0.71
-1.13	0.36	0.68
-1.09	0.38	0.63
-1.04	0.39	0.61
-0.99	0.36	0.62
-0.94	0.34	0.62
-0.91	0.36	0.63
-0.88	0.39	0.67
-0.86	0.40	0.69
-0.85	0.38	0.67
-0.83	0.37	0.64
-0.82	0.38	0.62
-0.81	0.39	0.59
-0.81	0.38	0.54
-0.81	0.37	0.49
-0.81	0.35	0.45
-0.81	0.35	0.42
-0.81	0.37	0.43
-0.81	0.40	0.46
-0.81	0.43	0.48
-0.81	0.46	0.49
-0.80	0.45	0.50
-0.79	0.42	0.50
-0.78	0.38	0.49
-0.78	0.35	0.50
-0.76	0.32	0.53
-0.75	0.29	0.54
-0.75	0.28	0.53
-0.74	0.28	0.54
-0.72	0.26	0.54
-0.72	0.23	0.52
-0.73	0.25	0.52
-0.74	0.29	0.54
-0.75	0.31	0.55
-0.76	0.33	0.54
-0.77	0.34	0.53
-0.79	0.33	0.53
-0.80	0.34	0.53
-0.82	0.38	0.51
