-0.97	-0.07	0.26
-0.97	-0.07	0.25
-0.97	-0.06	0.25
-0.97	-0.07	0.25
-0.98	-0.07	0.24
-0.98	-0.07	0.24
-0.99	-0.06	0.24
-0.99	-0.05	0.25
-1.00	-0.05	0.25
-1.00	-0.06	0.26
-0.99	-0.06	0.26
-0.99	-0.06	0.26
-0.99	-0.07	0.25
-0.98	-0.08	0.24
-0.97	-0.08	0.24
-0.96	-0.08	0.24
-0.96	-0.08	0.24
-0.95	-0.09	0.25
-0.94	-0.10	0.25
-0.94	-0.10	0.26
-0.95	-0.10	0.26
-0.95	-0.10	0.25
-0.96	-0.09	0.25
-0.96	-0.08	0.24
-0.96	-0.08	0.24
-0.96	-0.08	0.24
-0.95	-0.07	0.24
-0.95	-0.08	0.24
-0.95	-0.09	0.23
-0.95	-0.09	0.22
-0.95	-0.10	0.22
-0.95	-0.10	0.22
-0.95	-0.10	0.22
-0.94	-0.10	0.23
-0.94	-0.10	0.24
-0.94	-0.10	0.25
-0.94	-0.09	0.25
-0.95	-0.08	0.24
-0.96	-0.09	0.24
-0.96	-0.09	0.24
-0.97	-0.09	0.24
-0.97	-0.09	0.25
-0.97	-0.08	0.25
-0.98	-0.07	0.26
-0.98	-0.06	0.26
-0.98	-0.06	0.26
-0.97	-0.07	0.26
-0.97	-0.06	0.25
-0.98	-0.07	0.24
-0.98	-0.07	0.23
-0.98	-0.07	0.23
-0.98	-0.06	0.23
-0.98	-0.06	0.23
-0.98	-0.06	0.23
-0.98	-0.07	0.24
-0.98	-0.07	0.24
-0.97	-0.07	0.24
-0.97	-0.07	0.23
-0.97	-0.08	0.22
-0.97	-0.07	0.22
-0.97	-0.07	0.22
-0.97	-0.08	0.23
-0.97	-0.08	0.24
-0.97	-0.08	0.24
-0.96	-0.08	0.24
-0.96	-0.09	0.25
-0.96	-0.09	0.25
-0.96	-0.08	0.24
-0.96	-0.08	0.24
-0.96	-0.08	0.24
-0.96	-0.08	0.24
-0.97	-0.07	0.24
-0.97	-0.07	0.25
-0.97	-0.08	0.25
-0.96	-0.09	0.25
-0.97	-0.08	0.26
-0.96	-0.08	0.26
-0.96	-0.09	0.26
-0.96	-0.09	0.26
-0.96	-0.10	0.25
-0.96	-0.10	0.24
-0.96	-0.10	0.24
-0.96	-0.09	0.23
-0.97	-0.07	0.24
-0.98	-0.07	0.25
-0.98	-0.08	0.26
-0.97	-0.08	0.26
-0.98	-0.08	0.26
-0.98	-0.07	0.25
-0.98	-0.07	0.24
-0.98	-0.07	0.23
-0.98	-0.07	0.23
-0.97	-0.07	0.23
-0.97	-0.07	0.24
-0.97	-0.08	0.24
-0.97	-0.08	0.23
-0.97	-0.07	0.24
-0.97	-0.07	0.24
-0.97	-0.07	0.24
-0.97	-0.07	0.25
-0.97	-0.07	0.26
-0.97	-0.06	0.26
-0.98	-0.05	0.26
-0.97	-0.06	0.24
-0.96	-0.07	0.23
-0.96	-0.09	0.21
-0.95	-0.08	0.21
-0.95	-0.08	0.21
-0.96	-0.08	0.21
-0.96	-0.08	0.22
-0.96	-0.07	0.23
-0.97	-0.06	0.25
-0.97	-0.06	0.27
-0.97	-0.06	0.28
-0.97	-0.07	0.28
-0.97	-0.07	0.27
-0.97	-0.08	0.26
-0.97	-0.09	0.25
-0.97	-0.09	0.23
-0.97	-0.08	0.22
-0.97	-0.08	0.22
-0.97	-0.08	0.23
-0.97	-0.08	0.24
-0.97	-0.07	0.24
-0.98	-0.07	0.24
-0.98	-0.07	0.24
-0.98	-0.07	0.25
-0.98	-0.06	0.25
-0.98	-0.06	0.25
-0.98	-0.06	0.25
-0.98	-0.06	0.25
-0.98	-0.07	0.25
-0.98	-0.07	0.25
-0.97	-0.07	0.24
-0.97	-0.08	0.24
-0.97	-0.08	0.23
-0.96	-0.09	0.22
-0.96	-0.08	0.22
-0.97	-0.07	0.23
-0.96	-0.08	0.24
-0.96	-0.09	0.25
-0.96	-0.09	0.26
-0.96	-0.09	0.25
-0.96	-0.08	0.25
-0.96	-0.08	0.24
-0.97	-0.07	0.24
-0.97	-0.07	0.24
-0.96	-0.09	0.24
-0.96	-0.09	0.24
-0.95	-0.09	0.25
-0.95	-0.09	0.25
-0.96	-0.08	0.24
-0.96	-0.08	0.23
-0.97	-0.07	0.24
-0.97	-0.06	0.24
-0.98	-0.06	0.24
-0.97	-0.07	0.24
-0.97	-0.08	0.25
-0.97	-0.09	0.24
-0.97	-0.09	0.24
-0.98	-0.08	0.24
-0.98	-0.07	0.24
-0.98	-0.07	0.24
-0.98	-0.07	0.24
-0.97	-0.07	0.24
-0.97	-0.08	0.24
-0.97	-0.08	0.24
-0.98	-0.07	0.24
-0.98	-0.07	0.24
-0.98	-0.07	0.24
-0.97	-0.08	0.25
-0.97	-0.08	0.25
-0.97	-0.07	0.26
-0.97	-0.07	0.25
-0.96	-0.08	0.24
-0.96	-0.07	0.23
-0.96	-0.07	0.23
-0.96	-0.08	0.23
-0.96	-0.08	0.23
-0.96	-0.08	0.23
-0.96	-0.08	0.23
-0.96	-0.08	0.24
-0.96	-0.08	0.24
-0.96	-0.07	0.24
-0.96	-0.07	0.25
-0.96	-0.08	0.25
-0.96	-0.08	0.25
-0.96	-0.09	0.25
-0.96	-0.09	0.25
-0.96	-0.09	0.24
-0.97	-0.08	0.24
-0.97	-0.08	0.24
-0.97	-0.08	0.24
-0.97	-0.07	0.24
-0.98	-0.06	0.24
-0.98	-0.07	0.24
-0.98	-0.07	0.24
-0.98	-0.07	0.25
-0.98	-0.08	0.25
-0.98	-0.08	0.26
-0.97	-0.09	0.26
-0.97	-0.09	0.25
-0.96	-0.09	0.25
-0.97	-0.08	0.24
-0.97	-0.07	0.23
-0.98	-0.07	0.24
-0.98	-0.06	0.25
-0.98	-0.07	0.26
-0.97	-0.08	0.27
-0.97	-0.08	0.28
-0.96	-0.08	0.28
-0.96	-0.09	0.27
-0.95	-0.09	0.26
-0.95	-0.09	0.24
-0.95	-0.10	0.23
-0.95	-0.10	0.23
-0.95	-0.10	0.24
-0.96	-0.09	0.24
-0.96	-0.08	0.24
-0.97	-0.09	0.23
-0.96	-0.09	0.21
-0.95	-0.10	0.22
-0.95	-0.10	0.26
-0.94	-0.11	0.28
-0.95	-0.12	0.29
-0.95	-0.11	0.28
-0.97	-0.08	0.28
-0.98	-0.06	0.27
-0.99	-0.05	0.27
-0.99	-0.05	0.27
-1.00	-0.04	0.27
-1.00	-0.04	0.27
-0.99	-0.05	0.27
-0.99	-0.05	0.27
