-1.51	0.46	0.57
-1.71	0.51	0.54
-1.89	0.56	0.66
-2.05	0.70	0.98
-2.13	0.96	1.44
-2.13	1.32	1.75
-2.13	1.70	1.58
-2.17	1.87	0.93
-2.21	1.66	0.24
-2.14	1.33	-0.10
-1.76	1.27	-0.04
-1.29	1.34	0.28
-0.94	1.22	0.57
-0.68	0.82	0.57
-0.56	0.21	0.21
-0.50	-0.40	-0.40
-0.44	-0.85	-0.92
-0.31	-1.06	-1.24
-0.25	-1.15	-1.45
-0.24	-1.24	-1.60
-0.17	-1.24	-1.65
-0.10	-1.13	-1.56
-0.05	-0.90	-1.38
0.06	-0.65	-1.14
0.20	-0.47	-0.84
0.36	-0.23	-0.49
0.49	0.47	-0.05
0.43	1.81	0.49
0.06	3.28	1.07
-0.56	3.97	1.67
-0.95	4.00	2.22
-0.69	4.00	2.57
-0.19	4.00	2.40
0.18	3.89	1.66
0.54	3.17	0.85
0.98	1.68	0.18
1.41	-0.26	-0.59
1.71	-2.42	-1.56
1.82	-3.76	-2.52
1.71	-4.00	-3.01
1.55	-4.00	-2.71
1.49	-4.00	-2.00
1.43	-4.00	-1.46
1.33	-4.00	-1.26
1.24	-3.94	-1.29
1.20	-3.40	-1.33
1.22	-2.36	-1.22
1.29	-1.25	-0.92
1.41	-0.11	-0.37
1.52	1.19	0.54
1.32	2.76	1.89
0.56	3.82	3.08
-0.36	4.00	3.31
-0.93	4.00	2.87
-1.15	4.00	2.31
-1.09	4.00	1.87
-0.61	4.00	1.57
0.12	3.86	1.12
0.83	3.06	0.63
1.46	1.63	0.03
2.02	-0.28	-1.02
2.37	-2.60	-2.56
2.33	-3.89	-3.72
2.02	-4.00	-4.00
1.73	-4.00	-3.74
1.60	-4.00	-2.88
1.55	-4.00	-1.88
1.51	-4.00	-1.27
1.45	-3.65	-0.96
1.38	-2.66	-0.74
1.27	-1.38	-0.52
1.15	-0.21	-0.24
1.07	0.80	0.22
0.96	1.75	1.09
0.81	2.40	2.27
0.66	2.55	3.34
0.50	2.37	3.90
0.34	2.07	4.00
0.22	1.72	3.77
0.15	1.24	3.00
0.05	0.65	1.99
-0.15	0.10	1.17
-0.39	-0.21	0.63
-0.59	-0.16	0.27
-0.73	0.06	-0.07
-0.84	0.32	-0.40
-0.99	0.45	-0.64
-1.14	0.34	-0.74
-1.13	0.19	-0.63
-1.00	0.11	-0.36
-0.90	-0.01	0.02
-0.82	-0.05	0.43
-0.77	0.10	0.74
-0.79	0.30	0.85
-0.87	0.43	0.66
-0.92	0.47	0.26
-0.92	0.36	0.04
-0.87	0.19	0.13
-0.79	0.21	0.41
-0.84	0.28	0.69
-0.98	0.31	0.78
-1.03	0.44	0.58
-1.08	0.49	0.27
-1.18	0.39	-0.02
-1.27	0.23	-0.32
-1.26	0.10	-0.44
-1.15	0.07	-0.29
-1.08	0.09	-0.05
-1.06	0.20	0.26
-1.06	0.38	0.59
-1.08	0.53	0.80
-1.13	0.62	0.82
-1.21	0.65	0.71
-1.28	0.68	0.58
-1.35	0.72	0.50
-1.39	0.75	0.47
-1.38	0.74	0.49
-1.33	0.67	0.56
-1.26	0.59	0.65
-1.18	0.54	0.71
-1.12	0.51	0.76
-1.06	0.49	0.80
-1.00	0.48	0.82
-0.95	0.44	0.81
-0.94	0.43	0.73
-0.94	0.48	0.67
-0.93	0.53	0.63
-0.90	0.54	0.63
-0.87	0.51	0.63
-0.85	0.49	0.61
-0.83	0.48	0.59
-0.80	0.47	0.57
-0.79	0.43	0.54
-0.79	0.41	0.52
-0.79	0.41	0.49
-0.79	0.43	0.47
-0.79	0.44	0.44
-0.81	0.46	0.41
-0.81	0.49	0.38
-0.81	0.51	0.38
-0.80	0.47	0.38
-0.79	0.43	0.38
-0.77	0.41	0.42
-0.75	0.38	0.45
-0.74	0.34	0.44
-0.75	0.33	0.42
-0.76	0.37	0.42
-0.76	0.39	0.42
-0.77	0.39	0.42
-0.77	0.39	0.42
-0.77	0.40	0.44
-0.77	0.40	0.46
-0.77	0.39	0.47
-0.78	0.38	0.47
-0.77	0.36	0.48
-0.76	0.34	0.50
-0.77	0.34	0.49
-0.78	0.35	0.48
-0.78	0.36	0.48
-0.79	0.38	0.48
-0.80	0.41	0.48
-0.80	0.41	0.48
-0.80	0.39	0.48
-0.79	0.38	0.48
-0.79	0.37	0.47
-0.79	0.35	0.47
-0.79	0.35	0.47
-0.79	0.38	0.46
