-0.99	0.02	0.35
-0.99	0.04	0.38
-1.00	0.05	0.39
-1.01	0.07	0.38
-1.01	0.07	0.37
-1.01	0.04	0.36
-1.03	0.01	0.33
-1.06	0.00	0.30
-1.08	-0.00	0.27
-1.11	0.00	0.27
-1.13	0.03	0.30
-1.14	0.07	0.38
-1.15	0.09	0.47
-1.18	0.12	0.54
-1.24	0.16	0.54
-1.33	0.18	0.49
-1.40	0.14	0.42
-1.42	0.05	0.34
-1.40	-0.07	0.29
-1.36	-0.15	0.27
-1.32	-0.20	0.26
-1.28	-0.26	0.24
-1.27	-0.38	0.20
-1.29	-0.56	0.13
-1.30	-0.73	0.03
-1.27	-0.86	-0.07
-1.19	-0.97	-0.19
-1.06	-1.14	-0.29
-0.93	-1.39	-0.32
-0.87	-1.67	-0.32
-0.94	-1.95	-0.30
-1.09	-2.20	-0.27
-1.21	-2.32	-0.24
-1.22	-2.28	-0.20
-1.08	-2.09	-0.16
-0.79	-1.86	-0.06
-0.47	-1.63	0.09
-0.13	-1.32	0.26
0.21	-0.85	0.50
0.51	-0.21	0.71
0.78	0.55	0.68
1.08	1.23	0.31
1.49	1.78	-0.22
1.90	2.13	-0.75
1.94	2.38	-0.99
1.44	3.07	-0.32
0.39	3.81	0.79
-1.10	4.00	0.51
-2.31	4.00	-1.34
-2.24	4.00	-2.51
-0.90	3.80	-2.04
0.49	2.85	-1.09
1.12	1.60	-0.46
1.16	0.96	-0.26
1.02	0.84	-0.34
0.80	0.80	-0.52
0.52	0.65	-0.68
0.24	0.36	-0.74
0.05	-0.03	-0.67
-0.07	-0.43	-0.58
-0.12	-0.77	-0.51
-0.09	-1.02	-0.33
-0.11	-1.14	-0.13
-0.26	-1.07	-0.04
-0.49	-0.90	-0.04
-0.67	-0.82	-0.02
-0.74	-0.85	0.06
-0.74	-0.94	0.14
-0.75	-0.99	0.15
-0.79	-0.92	0.06
-0.90	-0.75	-0.05
-1.05	-0.55	-0.15
-1.19	-0.45	-0.15
-1.25	-0.45	-0.03
-1.24	-0.47	0.10
-1.23	-0.57	0.12
-1.22	-0.73	0.01
-1.20	-0.85	-0.08
-1.19	-0.82	-0.02
-1.20	-0.70	0.24
-1.23	-0.56	0.59
-1.23	-0.43	0.88
-1.21	-0.36	1.00
-1.18	-0.38	0.95
-1.16	-0.43	0.80
-1.17	-0.38	0.62
-1.20	-0.27	0.45
-1.23	-0.16	0.30
-1.25	-0.10	0.21
-1.24	-0.07	0.17
-1.20	-0.06	0.19
-1.15	-0.07	0.23
-1.09	-0.10	0.28
-1.04	-0.10	0.34
-0.99	-0.10	0.38
-0.97	-0.07	0.39
-0.96	-0.04	0.41
-0.95	-0.02	0.41
-0.95	-0.03	0.40
-0.96	-0.01	0.38
-0.97	0.03	0.35
-0.97	0.03	0.35
-0.96	-0.00	0.36
-0.93	-0.06	0.40
-0.91	-0.10	0.43
-0.90	-0.10	0.45
-0.91	-0.09	0.45
-0.93	-0.03	0.42
-0.96	0.01	0.36
-0.98	-0.00	0.31
-0.98	-0.02	0.29
-0.98	-0.02	0.30
-0.97	-0.01	0.35
-0.95	-0.02	0.40
-0.92	-0.05	0.43
-0.89	-0.10	0.44
-0.86	-0.13	0.43
-0.85	-0.14	0.41
-0.84	-0.14	0.38
-0.85	-0.13	0.34
-0.87	-0.09	0.31
-0.90	-0.06	0.30
-0.91	-0.04	0.31
-0.91	-0.04	0.36
-0.90	-0.06	0.42
-0.90	-0.07	0.45
-0.90	-0.08	0.46
-0.90	-0.10	0.43
-0.90	-0.11	0.38
-0.91	-0.11	0.33
-0.92	-0.10	0.29
-0.94	-0.07	0.26
-0.97	0.00	0.27
-0.99	0.05	0.31
-0.98	0.04	0.38
-0.95	-0.01	0.44
-0.93	-0.05	0.48
