-1.02	0.03	0.34
-1.02	0.04	0.34
-1.02	0.04	0.37
-1.02	0.04	0.39
-1.03	0.04	0.40
-1.01	0.04	0.43
-0.98	0.01	0.44
-0.98	-0.02	0.41
-0.99	-0.01	0.38
-1.01	0.01	0.36
-1.03	0.03	0.35
-1.05	0.04	0.34
-1.07	0.06	0.34
-1.09	0.07	0.35
-1.12	0.05	0.38
-1.14	0.01	0.44
-1.13	-0.08	0.49
-1.13	-0.18	0.49
-1.14	-0.23	0.43
-1.16	-0.24	0.34
-1.18	-0.28	0.26
-1.21	-0.35	0.12
-1.26	-0.44	-0.05
-1.30	-0.55	-0.19
-1.32	-0.70	-0.30
-1.33	-0.86	-0.38
-1.29	-0.99	-0.44
-1.17	-1.06	-0.48
-1.03	-1.17	-0.48
-0.94	-1.48	-0.44
-0.95	-1.99	-0.35
-1.03	-2.57	-0.18
-1.07	-2.95	0.04
-0.97	-3.01	0.28
-0.78	-2.81	0.41
-0.58	-2.49	0.36
-0.36	-2.17	0.19
-0.09	-1.94	0.05
0.26	-1.76	0.02
0.71	-1.43	0.10
1.19	-0.73	0.13
1.68	0.38	0.07
2.23	1.70	-0.15
2.64	2.84	-0.47
2.50	3.63	-0.66
1.68	3.97	-0.71
0.46	4.00	-0.99
-0.80	4.00	-1.83
-1.62	4.00	-2.98
-1.46	3.97	-3.38
-0.51	3.43	-2.62
0.40	2.36	-1.55
0.92	1.47	-0.74
1.11	0.98	-0.36
1.06	0.71	-0.39
0.82	0.54	-0.63
0.47	0.38	-0.83
0.19	0.26	-0.78
0.06	0.14	-0.56
0.09	-0.02	-0.32
0.17	-0.24	-0.17
0.19	-0.40	-0.10
0.06	-0.41	-0.17
-0.21	-0.39	-0.41
-0.51	-0.39	-0.67
-0.69	-0.44	-0.75
-0.71	-0.57	-0.61
-0.61	-0.73	-0.39
-0.54	-0.76	-0.24
-0.54	-0.63	-0.18
-0.63	-0.46	-0.18
-0.76	-0.30	-0.29
-0.91	-0.23	-0.50
-1.02	-0.34	-0.74
-1.06	-0.54	-0.90
-1.01	-0.68	-0.97
-0.92	-0.78	-0.92
-0.84	-0.89	-0.65
-0.72	-0.97	-0.14
-0.64	-1.01	0.45
-0.68	-0.98	0.90
-0.80	-0.83	1.09
-0.94	-0.57	1.05
-1.09	-0.32	0.88
-1.24	-0.20	0.63
-1.30	-0.26	0.41
-1.29	-0.38	0.27
-1.25	-0.46	0.20
-1.21	-0.44	0.22
-1.17	-0.32	0.34
-1.11	-0.23	0.51
-1.05	-0.20	0.68
-1.00	-0.18	0.77
-1.00	-0.14	0.79
-1.02	-0.06	0.77
-1.05	0.02	0.77
-1.04	0.05	0.77
-1.02	0.03	0.72
-1.00	-0.01	0.65
-0.97	-0.05	0.59
-0.95	-0.07	0.52
-0.94	-0.08	0.47
-0.93	-0.07	0.43
-0.94	-0.05	0.41
-0.95	-0.02	0.42
-0.95	0.02	0.42
-0.95	0.04	0.42
-0.94	0.05	0.41
-0.94	0.07	0.38
-0.94	0.07	0.33
-0.93	0.04	0.30
-0.93	0.01	0.28
-0.93	-0.00	0.28
-0.95	0.00	0.28
-0.96	0.02	0.30
-0.96	0.03	0.33
-0.96	0.03	0.36
-0.95	0.03	0.39
-0.95	0.05	0.40
-0.96	0.07	0.40
-0.97	0.07	0.42
-0.96	0.06	0.45
-0.96	0.05	0.47
-0.96	0.05	0.49
-0.96	0.06	0.51
-0.96	0.06	0.51
-0.96	0.06	0.49
-0.96	0.07	0.47
-0.97	0.08	0.44
-0.97	0.08	0.42
-0.98	0.08	0.39
-0.98	0.07	0.36
-0.98	0.06	0.34
-0.97	0.04	0.34
-0.95	0.02	0.35
-0.93	-0.00	0.38
-0.91	-0.03	0.41
-0.88	-0.05	0.44
-0.87	-0.06	0.45
-0.86	-0.05	0.45
-0.88	-0.02	0.43
-0.90	0.02	0.42
-0.92	0.07	0.42
-0.93	0.08	0.42
-0.93	0.06	0.43
-0.92	0.04	0.45
-0.91	0.03	0.46
-0.91	0.03	0.46
